ID,rep,week,oxy,Genus,Length,fraction of reads,project
87_LOW11,3,11,Low,Neptunomonas,428,3.3377975757798726e-07,1056187
87_LOW11,3,11,Low,Oceanobacter,452,3.3377975757798726e-07,1056187
87_LOW11,3,11,Low,Pseudaminobacter,419,3.3377975757798726e-07,1056187
87_LOW11,3,11,Low,Robiginitalea,415,3.3377975757798726e-07,1056187
87_LOW11,3,11,Low,Saccharopolyspora,456,3.3377975757798726e-07,1056187
87_LOW11,3,11,Low,Sporichthya,607,3.3377975757798726e-07,1056187
87_LOW11,3,11,Low,Sulfolobus,329,3.3377975757798726e-07,1056187
111_LOW13,3,13,Low,Aggregatibacter,621,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Candidatus Hamiltonella,715,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Coprothermobacter,700,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Desulfomicrobium,371,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Ehrlichia,624,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Eikenella,531,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Geobacillus,378,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Kaistia,669,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Lysinibacillus,694,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Micrococcus,545,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Oceanicaulis,652,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Orenia,368,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Patulibacter,731,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Rhodovulum,885,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Thermobispora,343,3.294134931578582e-07,1056235
111_LOW13,3,13,Low,Wenxinia,763,3.294134931578582e-07,1056235
81_HOW10,3,10,High,Acidocella,293,3.2852994395560753e-07,1056175
81_HOW10,3,10,High,Ahrensia,340,3.2852994395560753e-07,1056175
81_HOW10,3,10,High,Alteromonas,307,3.2852994395560753e-07,1056175
81_HOW10,3,10,High,Aminobacter,377,3.2852994395560753e-07,1056175
81_HOW10,3,10,High,Barnesiella,284,3.2852994395560753e-07,1056175
81_HOW10,3,10,High,Bartonella,303,3.2852994395560753e-07,1056175
81_HOW10,3,10,High,Citrobacter,285,3.2852994395560753e-07,1056175
